bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,sqft_above,sqft_basement,state_AK,state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY,price
0.6752519058923501,1.0845289323988678,-0.14907122057979094,1.2529401613503213,1.4577921757962944,-0.22941573387056183,1.4388923519247618,0.6192390078990375,0.5139520041014622,0.8960453983354657,-0.5368181637610334,-1.2735974545399016,-1.447220572227542,-0.9718035794721691,0.042426905296033594,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678002
-1.4404198619165796,-1.5235566765763653,0.7069649964895922,0.7983354549460447,-0.6755622278080391,-0.22941573387056183,-0.6642389785377402,1.3179572114522533,0.7773482906364846,0.10778726210978551,-0.5368181637610334,-1.5834467492568143,0.6917816299929843,1.5442557292715817,0.9330088842749432,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358908
-0.735195939313603,1.5192098672280734,0.2479168064385766,1.7320637776490815,1.4577921757962944,-0.22941573387056183,0.7378485751039278,1.3179572114522533,-0.8030294285736492,1.036805779804337,-0.5368181637610334,-1.2276181386132197,-0.218021051254059,0.2772523327633357,0.13671176383004935,0.32241224220235387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000
-0.02997201671062649,-1.0888757417471597,-2.0719511926389806,0.32323133207260973,-0.6755622278080391,-0.22941573387056183,0.7378485751039278,-0.07947919565417831,-1.329822001643694,1.5716952293860487,-0.5368181637610334,-0.19722798759983992,0.777450652654512,1.673622451847107,-1.9580518322952571,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000
-0.02997201671062649,0.21516706274045677,-0.588417771572823,0.3897539482617413,-0.6755622278080391,-0.22941573387056183,0.7378485751039278,-0.7781973992073942,0.25055571756643996,-1.7220976969855435,-0.5368181637610334,-0.06672404401165855,-0.9837043678593346,0.609933315674788,-0.7180009754891804,0.2788512983341054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65377
-0.735195939313603,-1.0888757417471597,0.6291435222105574,0.017950806419163193,1.4577921757962944,-0.22941573387056183,1.4388923519247618,1.3179572114522533,-1.5932182881787162,-1.4968810866353492,-0.5368181637610334,-0.4522515014017518,-0.5319725877024496,-1.6603445531777898,0.8520468861859515,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61532
-1.4404198619165796,-0.21951387208874876,-1.5419771019792246,-1.6437077756102616,-0.6755622278080391,-0.22941573387056183,0.03680479828309378,0.6192390078990375,-1.329822001643694,0.5582204828101742,-0.5368181637610334,-0.6740450164660293,0.35119346909990834,1.1215386461111596,-1.627029992007354,0.061046578992862706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000
-1.4404198619165796,0.6498479975696623,-1.5380367741676277,0.9593161666303177,1.4577921757962944,-0.22941573387056183,0.7378485751039278,0.6192390078990375,-0.012840568968582357,-0.34264595859060315,-0.5368181637610334,1.136283684336815,-1.4117600713482699,-0.24954891101834664,-1.4025910352796427,-0.524303604236727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50083
0.6752519058923501,-0.21951387208874876,1.0753856468738836,0.4767759809200312,0.7466740412615166,-0.22941573387056183,0.7378485751039278,-1.47691560276061,0.5139520041014622,-1.2716644762851548,1.7961063593924167,-0.18035279808430751,0.24359006490109275,1.3842198534020669,0.8489723799294074,0.7171832960083562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303687
-1.4404198619165796,0.21516706274045677,-0.15399663034428682,-1.315918086774994,0.035555906726738765,-0.22941573387056183,1.4388923519247618,-0.7781973992073942,0.7773482906364846,0.6145246353977227,1.864792670249724,-1.6550733796454287,0.23753117510015806,-1.656047405081322,0.03730272820179361,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000
1.3804758284953267,0.6498479975696623,-0.38155056146399624,0.6096202386270281,-1.386680362342817,-0.22941573387056183,0.7378485751039278,1.3179572114522533,-1.329822001643694,0.02333103322846263,-0.5368181637610334,0.46737198715284684,-1.0204561386053683,-0.16249710709590615,-0.19943425355209377,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268734
1.3804758284953267,-1.5235566765763653,1.1965507270804823,-2.2050300324569214,-0.6755622278080391,-0.22941573387056183,0.7378485751039278,-0.07947919565417831,-0.012840568968582357,-0.03297311935908596,-0.5368181637610334,-1.121497728774354,-1.1048005700706227,-0.051346557435327324,0.08546999288764948,3.0803645008608393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363321
-0.735195939313603,-1.0888757417471597,-0.6406271150764793,0.24585608363510025,1.4577921757962944,-0.22941573387056183,-0.6642389785377402,1.3179572114522533,-0.012840568968582357,1.3464786190358544,-0.5368181637610334,1.2265324952260501,-1.7057351722292273,-1.1162500972102367,-0.46896596870911705,-0.524303604236727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000
-0.02997201671062649,1.0845289323988678,0.43212713163072236,-1.0339506229884334,0.7466740412615166,-0.22941573387056183,0.7378485751039278,1.3179572114522533,1.5675371502415514,-0.9619916370536375,1.7864661754124438,-0.2665872467099358,1.6109851561939634,-1.2669491887270132,0.647079802416352,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50000
0.6752519058923501,-1.0888757417471597,0.6646064725149277,-1.1714172981345543,0.035555906726738765,4.358898943540674,0.7378485751039278,-0.7781973992073942,-0.27623685550360466,1.0931099323918858,-0.5368181637610334,0.3556760741700826,0.6476272631371462,0.5474086051113485,0.8889409612644794,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287958
-0.02997201671062649,-1.5235566765763653,0.7138605701598865,-0.7927810174689234,-1.386680362342817,-0.22941573387056183,-0.6642389785377402,1.3179572114522533,-0.012840568968582357,-1.1309040948162834,-0.5368181637610334,1.2745933323264542,-1.0311287060685406,0.8706725290863987,0.9401827322068792,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214807
-1.4404198619165796,1.0845289323988678,-0.14020548300369837,1.6514729344713117,0.7466740412615166,-0.22941573387056183,0.7378485751039278,0.6192390078990375,0.25055571756643996,1.2620223901545315,-0.5368181637610334,-0.20956843455833501,0.9216102196062447,0.9327951308256648,0.05165042406566557,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000
-0.735195939313603,-1.5235566765763653,0.7207561438301806,0.3642301650109265,0.035555906726738765,-0.22941573387056183,-0.6642389785377402,0.6192390078990375,-1.0664257151086716,-1.187208247403832,1.7756209684349742,-0.6605522988577952,-1.5129405115791674,1.2263542404390941,0.9473565801388152,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134366
-0.02997201671062649,-1.0888757417471597,-0.6613138360873619,-0.8846264422376034,0.035555906726738765,-0.22941573387056183,-0.6642389785377402,-0.7781973992073942,-1.329822001643694,-0.230037653415506,-0.5368181637610334,-0.35992116933879464,-1.308539910167174,0.20063925685317704,-0.490487512504925,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117096
-0.02997201671062649,0.21516706274045677,-0.38647597122849214,-1.1862894238082573,1.4577921757962944,-0.22941573387056183,0.7378485751039278,-0.7781973992073942,-0.8030294285736492,-0.7086229504096689,1.7973113823899134,0.7415008917278505,-0.7827832152987789,-0.8489812534471436,-0.20455843064633375,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52770
0.6752519058923501,0.6498479975696623,1.6033895736278416,-1.3693773493318189,1.4577921757962944,-0.22941573387056183,-1.3652827553585742,-0.07947919565417831,-1.5932182881787162,-1.4405769340478005,1.8382821643047984,0.04560375932741413,-0.8573732363455834,-0.425366448782465,1.421855379065438,0.654564439197749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195313
0.6752519058923501,1.0845289323988678,-0.21507171142403567,1.1856136464761247,0.035555906726738765,-0.22941573387056183,0.03680479828309378,-0.7781973992073942,-1.329822001643694,-0.004821043065311664,-0.5368181637610334,1.0081586220900303,1.5970804159104164,-0.7306597076464901,-0.026237067766782224,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68610
-0.02997201671062649,-1.5235566765763653,-0.6317613775003867,1.0304612002585731,0.7466740412615166,-0.22941573387056183,-1.3652827553585742,0.6192390078990375,-0.012840568968582357,0.07963518581601121,-0.5368181637610334,-1.283075809884529,-1.2715305380476256,0.3334004450486358,-0.4597424499394851,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51856
1.3804758284953267,-0.21951387208874876,0.2646631996378626,-0.44308508946563363,1.4577921757962944,-0.22941573387056183,0.7378485751039278,-0.7781973992073942,-0.539633142038627,0.7834370931603685,1.8888931301996563,-0.9893211342430029,-1.1409227467194365,1.498875210883103,-0.2978184537615015,1.5203381985791884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000
-0.02997201671062649,0.6498479975696623,0.8813245021527462,1.334334903213156,1.4577921757962944,-0.22941573387056183,1.4388923519247618,0.6192390078990375,-1.0664257151086716,-0.03297311935908596,-0.5368181637610334,-0.19581552680338568,-1.5406473574172823,1.610834132855997,1.1144047534110388,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145694
-0.02997201671062649,0.6498479975696623,-1.1124813705151841,-0.3476221206141609,1.4577921757962944,-0.22941573387056183,-0.6642389785377402,1.3179572114522533,1.3041408637065293,-0.7930791792909918,1.8888931301996563,0.20093727691642296,1.3342089573243436,1.066699339106863,-0.9598621343373077,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213797
1.3804758284953267,-0.21951387208874876,0.7187859799243823,-1.088816708244122,1.4577921757962944,-0.22941573387056183,1.4388923519247618,-1.47691560276061,-0.27623685550360466,0.6708287879852713,1.855152486269751,-0.9975357088750132,-0.3955168762553026,1.6439851693698864,0.9453069093011192,-0.524303604236727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290469
